row_id,polygon_id,ring_id,distance_px,distance_map,raster_row,raster_col,x,y
4731,375,0,0.280845,2.5e-05,1130,1009,103.991358,30.865529
4732,375,0,0.054749,5e-06,1130,1010,103.991448,30.865529
4733,375,0,0.698786,6.3e-05,1131,1009,103.991358,30.865439
4734,375,1,1.012784,9.1e-05,1131,1010,103.991448,30.865439
4735,375,0,0.72613,6.5e-05,1131,1011,103.991537,30.865439
4736,375,0,0.439477,3.9e-05,1131,1012,103.991627,30.865439
4737,375,0,0.048259,4e-06,1131,1013,103.991717,30.865439
4738,375,0,0.208253,1.9e-05,1132,1008,103.991268,30.86535
4739,375,1,1.116727,0.0001,1132,1009,103.991358,30.86535
4740,375,1,1.970818,0.000177,1132,1010,103.991448,30.86535
4741,375,1,1.436118,0.000129,1132,1011,103.991537,30.86535
4742,375,0,0.530327,4.8e-05,1132,1012,103.991627,30.86535
4743,375,0,0.626193,5.6e-05,1133,1008,103.991268,30.86526
4744,375,1,1.534668,0.000138,1133,1009,103.991358,30.86526
4745,375,1,1.918186,0.000172,1133,1010,103.991448,30.86526
4746,375,1,1.012395,9.1e-05,1133,1011,103.991537,30.86526
4747,375,0,0.106603,1e-05,1133,1012,103.991627,30.86526
4748,375,0,0.13566,1.2e-05,1134,1007,103.991178,30.86517
4749,375,1,1.044134,9.4e-05,1134,1008,103.991268,30.86517
4750,375,1,1.952609,0.000175,1134,1009,103.991358,30.86517
4751,375,1,1.494463,0.000134,1134,1010,103.991448,30.86517
4752,375,0,0.588671,5.3e-05,1134,1011,103.991537,30.86517
4753,375,0,0.553601,5e-05,1135,1007,103.991178,30.86508
4754,375,1,1.462075,0.000131,1135,1008,103.991268,30.86508
4755,375,1,1.976531,0.000178,1135,1009,103.991358,30.86508
4756,375,1,1.070739,9.6e-05,1135,1010,103.991448,30.86508
4757,375,0,0.164948,1.5e-05,1135,1011,103.991537,30.86508
4758,375,0,0.063068,6e-06,1136,1006,103.991088,30.86499
4759,375,0,0.479608,4.3e-05,1136,1007,103.991178,30.86499
4760,375,0,0.796992,7.2e-05,1136,1008,103.991268,30.86499
4761,375,1,1.114376,0.0001,1136,1009,103.991358,30.86499
4762,375,0,0.647016,5.8e-05,1136,1010,103.991448,30.86499
4763,375,0,0.166079,1.5e-05,1137,1009,103.991358,30.8649
4764,375,0,0.223292,2e-05,1137,1010,103.991448,30.8649
4765,386,0,0.011897,1e-06,1199,957,103.986687,30.859331
4766,386,0,0.053818,5e-06,1199,958,103.986776,30.859331
4767,386,0,0.492599,4.4e-05,1200,957,103.986687,30.859241
4768,386,0,0.945904,8.5e-05,1200,958,103.986776,30.859241
4769,386,0,0.494038,4.4e-05,1200,959,103.986866,30.859241
4770,386,0,0.042171,4e-06,1200,960,103.986956,30.859241
4771,386,0,0.096417,9e-06,1201,956,103.986597,30.859151
4772,386,0,0.973301,8.7e-05,1201,957,103.986687,30.859151
4773,386,1,1.83799,0.000165,1201,958,103.986776,30.859151
4774,386,1,1.386123,0.000125,1201,959,103.986866,30.859151
4775,386,0,0.724489,6.5e-05,1201,960,103.986956,30.859151
4776,386,0,0.577119,5.2e-05,1202,956,103.986597,30.859061
4777,386,1,1.454003,0.000131,1202,957,103.986687,30.859061
4778,386,1,1.926598,0.000173,1202,958,103.986776,30.859061
4779,386,1,1.068664,9.6e-05,1202,959,103.986866,30.859061
4780,386,0,0.210729,1.9e-05,1202,960,103.986956,30.859061
4781,386,0,0.180937,1.6e-05,1203,955,103.986507,30.858972
4782,386,1,1.057821,9.5e-05,1203,956,103.986597,30.858972
4783,386,1,1.934705,0.000174,1203,957,103.986687,30.858972
4784,386,1,1.412839,0.000127,1203,958,103.986776,30.858972
4785,386,0,0.554904,5e-05,1203,959,103.986866,30.858972
4786,386,0,0.661639,5.9e-05,1204,955,103.986507,30.858882
4787,386,1,1.513977,0.000136,1204,956,103.986597,30.858882
4788,386,1,1.757013,0.000158,1204,957,103.986687,30.858882
4789,386,0,0.899079,8.1e-05,1204,958,103.986776,30.858882
4790,386,0,0.041145,4e-06,1204,959,103.986866,30.858882
4791,386,0,0.175963,1.6e-05,1205,955,103.986507,30.858792
4792,386,0,0.615995,5.5e-05,1205,956,103.986597,30.858792
4793,386,1,1.056026,9.5e-05,1205,957,103.986687,30.858792
4794,386,0,0.38532,3.5e-05,1205,958,103.986776,30.858792
4795,386,0,0.158044,1.4e-05,1206,957,103.986687,30.858702
4796,369,0,0.215052,1.9e-05,965,915,103.982914,30.880351
4797,369,0,0.435342,3.9e-05,965,916,103.983003,30.880351
4798,369,0,0.731601,6.6e-05,966,915,103.982914,30.880262
4799,369,1,1.327725,0.000119,966,916,103.983003,30.880262
4800,369,0,0.876448,7.9e-05,966,917,103.983093,30.880262
4801,369,0,0.42517,3.8e-05,966,918,103.983183,30.880262
4802,369,0,0.136889,1.2e-05,967,914,103.982824,30.880172
4803,369,1,1.085461,9.8e-05,967,915,103.982914,30.880172
4804,369,2,2.034032,0.000183,967,916,103.983003,30.880172
4805,369,1,1.768831,0.000159,967,917,103.983093,30.880172
4806,369,1,1.317554,0.000118,967,918,103.983183,30.880172
4807,369,0,0.866276,7.8e-05,967,919,103.983273,30.880172
4808,369,0,0.414998,3.7e-05,967,920,103.983363,30.880172
4809,369,0,0.768898,6.9e-05,968,915,103.982914,30.880082
4810,369,1,1.717469,0.000154,968,916,103.983003,30.880082
4811,369,2,2.661215,0.000239,968,917,103.983093,30.880082
4812,369,2,2.209937,0.000199,968,918,103.983183,30.880082
4813,369,1,1.75866,0.000158,968,919,103.983273,30.880082
4814,369,1,1.307382,0.000117,968,920,103.983363,30.880082
4815,369,0,0.856105,7.7e-05,968,921,103.983453,30.880082
4816,369,0,0.404827,3.6e-05,968,922,103.983542,30.880082
4817,369,0,0.452334,4.1e-05,969,915,103.982914,30.879992
4818,369,1,1.366398,0.000123,969,916,103.983003,30.879992
4819,369,2,2.27487,0.000204,969,917,103.983093,30.879992
4820,369,2,3.102321,0.000279,969,918,103.983183,30.879992
4821,369,2,2.651043,0.000238,969,919,103.983273,30.879992
4822,369,2,2.199766,0.000198,969,920,103.983363,30.879992
4823,369,1,1.748488,0.000157,969,921,103.983453,30.879992
4824,369,1,1.297211,0.000117,969,922,103.983542,30.879992
4825,369,0,0.722253,6.5e-05,969,923,103.983632,30.879992
4826,369,0,0.039981,4e-06,970,915,103.982914,30.879902
4827,369,0,0.948453,8.5e-05,970,916,103.983003,30.879902
4828,369,1,1.856926,0.000167,970,917,103.983093,30.879902
4829,369,2,2.765399,0.000248,970,918,103.983183,30.879902
4830,369,2,3.449014,0.00031,970,919,103.983273,30.879902
4831,369,2,2.6255,0.000236,970,920,103.983363,30.879902
4832,369,1,1.801986,0.000162,970,921,103.983453,30.879902
4833,369,0,0.978472,8.8e-05,970,922,103.983542,30.879902
4834,369,0,0.154958,1.4e-05,970,923,103.983632,30.879902
4835,369,0,0.530509,4.8e-05,971,916,103.983003,30.879812
4836,369,1,1.438982,0.000129,971,917,103.983093,30.879812
4837,369,2,2.347454,0.000211,971,918,103.983183,30.879812
4838,369,2,2.881718,0.000259,971,919,103.983273,30.879812
4839,369,2,2.058204,0.000185,971,920,103.983363,30.879812
4840,369,1,1.23469,0.000111,971,921,103.983453,30.879812
4841,369,0,0.411176,3.7e-05,971,922,103.983542,30.879812
4842,369,0,0.112565,1e-05,972,916,103.983003,30.879723
4843,369,1,1.021038,9.2e-05,972,917,103.983093,30.879723
4844,369,1,1.92951,0.000173,972,918,103.983183,30.879723
4845,369,2,2.314422,0.000208,972,919,103.983273,30.879723
4846,369,1,1.490908,0.000134,972,920,103.983363,30.879723
4847,369,0,0.667394,6e-05,972,921,103.983453,30.879723
4848,369,0,0.603093,5.4e-05,973,917,103.983093,30.879633
4849,369,1,1.447848,0.00013,973,918,103.983183,30.879633
4850,369,1,1.691176,0.000152,973,919,103.983273,30.879633
4851,369,0,0.923613,8.3e-05,973,920,103.983363,30.879633
4852,369,0,0.100098,9e-06,973,921,103.983453,30.879633
4853,369,0,0.034796,3e-06,974,917,103.983093,30.879543
4854,369,0,0.769973,6.9e-05,974,918,103.983183,30.879543
4855,369,0,0.843086,7.6e-05,974,919,103.983273,30.879543
4856,369,0,0.313234,2.8e-05,974,920,103.983363,30.879543
4857,369,0,0.092097,8e-06,975,918,103.983183,30.879453
4858,364,0,0.019054,2e-06,968,932,103.984441,30.880082
4859,364,0,0.112519,1e-05,968,933,103.984531,30.880082
4860,364,0,0.205985,1.9e-05,968,934,103.98462,30.880082
4861,364,0,0.29945,2.7e-05,968,935,103.98471,30.880082
4862,364,0,0.392916,3.5e-05,968,936,103.9848,30.880082
4863,364,0,0.117,1.1e-05,968,937,103.98489,30.880082
4864,364,0,0.281942,2.5e-05,969,927,103.983992,30.879992
4865,364,0,0.640814,5.8e-05,969,928,103.984081,30.879992
4866,364,0,0.734279,6.6e-05,969,929,103.984171,30.879992
4867,364,0,0.827745,7.4e-05,969,930,103.984261,30.879992
4868,364,0,0.92121,8.3e-05,969,931,103.984351,30.879992
4869,364,1,1.014676,9.1e-05,969,932,103.984441,30.879992
4870,364,1,1.108142,0.0001,969,933,103.984531,30.879992
4871,364,1,1.201607,0.000108,969,934,103.98462,30.879992
4872,364,1,1.120517,0.000101,969,935,103.98471,30.879992
4873,364,0,0.923439,8.3e-05,969,936,103.9848,30.879992
4874,364,0,0.349136,3.1e-05,969,937,103.98489,30.879992
4875,364,0,0.277591,2.5e-05,970,929,103.984171,30.879902
4876,364,0,0.723063,6.5e-05,970,930,103.984261,30.879902
4877,364,1,1.168536,0.000105,970,931,103.984351,30.879902
4878,364,1,1.614008,0.000145,970,932,103.984441,30.879902
4879,364,1,1.235012,0.000111,970,933,103.984531,30.879902
4880,364,0,0.362515,3.3e-05,970,934,103.98462,30.879902
4881,364,0,0.14013,1.3e-05,970,935,103.98471,30.879902
4882,364,0,0.27324,2.5e-05,971,931,103.984351,30.879812
4883,364,0,0.718712,6.5e-05,971,932,103.984441,30.879812
4884,364,1,1.018915,9.2e-05,971,933,103.984531,30.879812
4885,364,0,0.028448,3e-06,971,934,103.98462,30.879812
4886,364,0,0.268889,2.4e-05,972,933,103.984531,30.879723
4887,36,0,0.570045,5.1e-05,994,2880,104.159433,30.877746
4888,36,0,0.499867,4.5e-05,994,2881,104.159522,30.877746
4889,36,0,0.334932,3e-05,994,2882,104.159612,30.877746
4890,36,0,0.169997,1.5e-05,994,2883,104.159702,30.877746
4891,36,0,0.005061,0.0,994,2884,104.159792,30.877746
4892,36,0,0.422522,3.8e-05,995,2879,104.159343,30.877657
4893,36,1,1.004739,9e-05,995,2880,104.159433,30.877657
4894,36,1,1.486172,0.000134,995,2881,104.159522,30.877657
4895,36,1,1.321236,0.000119,995,2882,104.159612,30.877657
4896,36,1,1.156301,0.000104,995,2883,104.159702,30.877657
4897,36,0,0.750193,6.7e-05,995,2884,104.159792,30.877657
4898,36,0,0.687649,6.2e-05,996,2879,104.159343,30.877567
4899,36,1,1.653846,0.000149,996,2880,104.159433,30.877567
4900,36,2,2.399259,0.000216,996,2881,104.159522,30.877567
4901,36,2,2.307541,0.000207,996,2882,104.159612,30.877567
4902,36,1,1.54769,0.000139,996,2883,104.159702,30.877567
4903,36,0,0.56499,5.1e-05,996,2884,104.159792,30.877567
4904,36,0,0.945451,8.5e-05,997,2879,104.159343,30.877477
4905,36,1,1.911649,0.000172,997,2880,104.159433,30.877477
4906,36,2,2.877846,0.000259,997,2881,104.159522,30.877477
4907,36,2,2.345187,0.000211,997,2882,104.159612,30.877477
4908,36,1,1.362487,0.000122,997,2883,104.159702,30.877477
4909,36,0,0.379787,3.4e-05,997,2884,104.159792,30.877477
4910,36,0,0.237055,2.1e-05,998,2878,104.159253,30.877387
4911,36,1,1.203253,0.000108,998,2879,104.159343,30.877387
4912,36,2,2.169451,0.000195,998,2880,104.159433,30.877387
4913,36,2,3.135649,0.000282,998,2881,104.159522,30.877387
4914,36,2,2.159984,0.000194,998,2882,104.159612,30.877387
4915,36,1,1.177284,0.000106,998,2883,104.159702,30.877387
4916,36,0,0.194584,1.7e-05,998,2884,104.159792,30.877387
4917,36,0,0.494858,4.4e-05,999,2878,104.159253,30.877297
4918,36,1,1.461055,0.000131,999,2879,104.159343,30.877297
4919,36,2,2.427253,0.000218,999,2880,104.159433,30.877297
4920,36,2,2.957481,0.000266,999,2881,104.159522,30.877297
4921,36,1,1.974781,0.000177,999,2882,104.159612,30.877297
4922,36,0,0.992081,8.9e-05,999,2883,104.159702,30.877297
4923,36,0,0.009381,1e-06,999,2884,104.159792,30.877297
4924,36,0,0.75266,6.8e-05,1000,2878,104.159253,30.877207
4925,36,1,1.718858,0.000154,1000,2879,104.159343,30.877207
4926,36,2,2.685055,0.000241,1000,2880,104.159433,30.877207
4927,36,2,2.772278,0.000249,1000,2881,104.159522,30.877207
4928,36,1,1.789578,0.000161,1000,2882,104.159612,30.877207
4929,36,0,0.806878,7.2e-05,1000,2883,104.159702,30.877207
4930,36,0,0.044264,4e-06,1001,2877,104.159163,30.877118
4931,36,1,1.010462,9.1e-05,1001,2878,104.159253,30.877118
4932,36,1,1.97666,0.000178,1001,2879,104.159343,30.877118
4933,36,2,2.942858,0.000264,1001,2880,104.159433,30.877118
4934,36,2,2.587075,0.000232,1001,2881,104.159522,30.877118
4935,36,1,1.604375,0.000144,1001,2882,104.159612,30.877118
4936,36,0,0.621674,5.6e-05,1001,2883,104.159702,30.877118
4937,36,0,0.302067,2.7e-05,1002,2877,104.159163,30.877028
4938,36,1,1.268264,0.000114,1002,2878,104.159253,30.877028
4939,36,2,2.234462,0.000201,1002,2879,104.159343,30.877028
4940,36,2,3.20066,0.000288,1002,2880,104.159433,30.877028
4941,36,2,2.401872,0.000216,1002,2881,104.159522,30.877028
4942,36,1,1.419171,0.000127,1002,2882,104.159612,30.877028
4943,36,0,0.436471,3.9e-05,1002,2883,104.159702,30.877028
4944,36,0,0.559869,5e-05,1003,2877,104.159163,30.876938
4945,36,1,1.526067,0.000137,1003,2878,104.159253,30.876938
4946,36,2,2.492264,0.000224,1003,2879,104.159343,30.876938
4947,36,2,3.199369,0.000287,1003,2880,104.159433,30.876938
4948,36,2,2.216669,0.000199,1003,2881,104.159522,30.876938
4949,36,1,1.233968,0.000111,1003,2882,104.159612,30.876938
4950,36,0,0.251268,2.3e-05,1003,2883,104.159702,30.876938
4951,36,0,0.817671,7.3e-05,1004,2877,104.159163,30.876848
4952,36,1,1.783869,0.00016,1004,2878,104.159253,30.876848
4953,36,2,2.750067,0.000247,1004,2879,104.159343,30.876848
4954,36,2,3.014166,0.000271,1004,2880,104.159433,30.876848
4955,36,2,2.031465,0.000182,1004,2881,104.159522,30.876848
4956,36,1,1.048765,9.4e-05,1004,2882,104.159612,30.876848
4957,36,0,0.066065,6e-06,1004,2883,104.159702,30.876848
4958,36,0,0.109276,1e-05,1005,2876,104.159073,30.876758
4959,36,1,1.075473,9.7e-05,1005,2877,104.159163,30.876758
4960,36,1,1.838063,0.000165,1005,2878,104.159253,30.876758
4961,36,2,2.006879,0.00018,1005,2879,104.159343,30.876758
4962,36,2,2.175694,0.000195,1005,2880,104.159433,30.876758
4963,36,1,1.846262,0.000166,1005,2881,104.159522,30.876758
4964,36,0,0.863562,7.8e-05,1005,2882,104.159612,30.876758
4965,36,0,0.367078,3.3e-05,1006,2876,104.159073,30.876668
4966,36,0,0.6836,6.1e-05,1006,2877,104.159163,30.876668
4967,36,0,0.852416,7.7e-05,1006,2878,104.159253,30.876668
4968,36,1,1.021231,9.2e-05,1006,2879,104.159343,30.876668
4969,36,1,1.190047,0.000107,1006,2880,104.159433,30.876668
4970,36,1,1.358862,0.000122,1006,2881,104.159522,30.876668
4971,36,0,0.678359,6.1e-05,1006,2882,104.159612,30.876668
4972,36,0,0.035583,3e-06,1007,2879,104.159343,30.876579
4973,36,0,0.204399,1.8e-05,1007,2880,104.159433,30.876579
4974,36,0,0.373215,3.4e-05,1007,2881,104.159522,30.876579
4975,36,0,0.493156,4.4e-05,1007,2882,104.159612,30.876579
4976,113,0,0.684134,6.1e-05,1084,1636,104.047682,30.869662
4977,113,0,0.915502,8.2e-05,1084,1637,104.047772,30.869662
4978,113,0,0.791847,7.1e-05,1084,1638,104.047862,30.869662
4979,113,0,0.507496,4.6e-05,1084,1639,104.047952,30.869662
4980,113,0,0.223146,2e-05,1084,1640,104.048042,30.869662
4981,113,0,0.663125,6e-05,1085,1636,104.047682,30.869572
4982,113,1,1.007176,9e-05,1085,1637,104.047772,30.869572
4983,113,1,1.265315,0.000114,1085,1638,104.047862,30.869572
4984,113,1,1.466216,0.000132,1085,1639,104.047952,30.869572
4985,113,1,1.181866,0.000106,1085,1640,104.048042,30.869572
4986,113,0,0.897515,8.1e-05,1085,1641,104.048131,30.869572
4987,113,0,0.613165,5.5e-05,1085,1642,104.048221,30.869572
4988,113,0,0.328814,3e-05,1085,1643,104.048311,30.869572
4989,113,0,0.044464,4e-06,1085,1644,104.048401,30.869572
4990,113,0,0.007269,1e-06,1086,1637,104.047772,30.869482
4991,113,0,0.746686,6.7e-05,1086,1638,104.047862,30.869482
4992,113,1,1.72433,0.000155,1086,1639,104.047952,30.869482
4993,113,2,2.140586,0.000192,1086,1640,104.048042,30.869482
4994,113,1,1.856236,0.000167,1086,1641,104.048131,30.869482
4995,113,1,1.571885,0.000141,1086,1642,104.048221,30.869482
4996,113,1,1.287535,0.000116,1086,1643,104.048311,30.869482
4997,113,1,1.003184,9e-05,1086,1644,104.048401,30.869482
4998,113,0,0.718834,6.5e-05,1086,1645,104.048491,30.869482
4999,113,0,0.434483,3.9e-05,1086,1646,104.048581,30.869482
5000,113,0,0.150133,1.3e-05,1086,1647,104.04867,30.869482
5001,113,0,0.536422,4.8e-05,1087,1638,104.047862,30.869392
5002,113,1,1.514066,0.000136,1087,1639,104.047952,30.869392
5003,113,2,2.491711,0.000224,1087,1640,104.048042,30.869392
5004,113,2,2.814956,0.000253,1087,1641,104.048131,30.869392
5005,113,2,2.530606,0.000227,1087,1642,104.048221,30.869392
5006,113,2,2.246255,0.000202,1087,1643,104.048311,30.869392
5007,113,1,1.961905,0.000176,1087,1644,104.048401,30.869392
5008,113,1,1.677554,0.000151,1087,1645,104.048491,30.869392
5009,113,1,1.393204,0.000125,1087,1646,104.048581,30.869392
5010,113,1,1.108853,0.0001,1087,1647,104.04867,30.869392
5011,113,0,0.824503,7.4e-05,1087,1648,104.04876,30.869392
5012,113,0,0.326158,2.9e-05,1088,1638,104.047862,30.869302
5013,113,1,1.303802,0.000117,1088,1639,104.047952,30.869302
5014,113,2,2.281447,0.000205,1088,1640,104.048042,30.869302
5015,113,2,3.259092,0.000293,1088,1641,104.048131,30.869302
5016,113,2,3.489326,0.000313,1088,1642,104.048221,30.869302
5017,113,2,3.204976,0.000288,1088,1643,104.048311,30.869302
5018,113,2,2.920625,0.000262,1088,1644,104.048401,30.869302
5019,113,2,2.636274,0.000237,1088,1645,104.048491,30.869302
5020,113,2,2.351924,0.000211,1088,1646,104.048581,30.869302
5021,113,1,1.490521,0.000134,1088,1647,104.04867,30.869302
5022,113,0,0.534056,4.8e-05,1088,1648,104.04876,30.869302
5023,113,0,0.115894,1e-05,1089,1638,104.047862,30.869212
5024,113,1,1.093538,9.8e-05,1089,1639,104.047952,30.869212
5025,113,2,2.071183,0.000186,1089,1640,104.048042,30.869212
5026,113,2,3.048827,0.000274,1089,1641,104.048131,30.869212
5027,113,2,4.026472,0.000362,1089,1642,104.048221,30.869212
5028,113,2,4.163696,0.000374,1089,1643,104.048311,30.869212
5029,113,2,3.879345,0.000348,1089,1644,104.048401,30.869212
5030,113,2,3.111606,0.00028,1089,1645,104.048491,30.869212
5031,113,2,2.15514,0.000194,1089,1646,104.048581,30.869212
5032,113,1,1.198675,0.000108,1089,1647,104.04867,30.869212
5033,113,0,0.24221,2.2e-05,1089,1648,104.04876,30.869212
5034,113,0,0.883274,7.9e-05,1090,1639,104.047952,30.869123
5035,113,1,1.860919,0.000167,1090,1640,104.048042,30.869123
5036,113,2,2.838563,0.000255,1090,1641,104.048131,30.869123
5037,113,2,3.172179,0.000285,1090,1642,104.048221,30.869123
5038,113,2,3.332213,0.000299,1090,1643,104.048311,30.869123
5039,113,2,3.492247,0.000314,1090,1644,104.048401,30.869123
5040,113,2,2.81976,0.000253,1090,1645,104.048491,30.869123
5041,113,1,1.863295,0.000167,1090,1646,104.048581,30.869123
5042,113,0,0.906829,8.1e-05,1090,1647,104.04867,30.869123
5043,113,0,0.67301,6e-05,1091,1639,104.047952,30.869033
5044,113,1,1.650655,0.000148,1091,1640,104.048042,30.869033
5045,113,2,2.025033,0.000182,1091,1641,104.048131,30.869033
5046,113,2,2.185067,0.000196,1091,1642,104.048221,30.869033
5047,113,2,2.345101,0.000211,1091,1643,104.048311,30.869033
5048,113,2,2.505136,0.000225,1091,1644,104.048401,30.869033
5049,113,2,2.527914,0.000227,1091,1645,104.048491,30.869033
5050,113,1,1.571449,0.000141,1091,1646,104.048581,30.869033
5051,113,0,0.614983,5.5e-05,1091,1647,104.04867,30.869033
5052,113,0,0.462746,4.2e-05,1092,1639,104.047952,30.868943
5053,113,0,0.877887,7.9e-05,1092,1640,104.048042,30.868943
5054,113,1,1.037922,9.3e-05,1092,1641,104.048131,30.868943
5055,113,1,1.197956,0.000108,1092,1642,104.048221,30.868943
5056,113,1,1.35799,0.000122,1092,1643,104.048311,30.868943
5057,113,1,1.518024,0.000136,1092,1644,104.048401,30.868943
5058,113,1,1.678058,0.000151,1092,1645,104.048491,30.868943
5059,113,1,1.279603,0.000115,1092,1646,104.048581,30.868943
5060,113,0,0.323138,2.9e-05,1092,1647,104.04867,30.868943
5061,113,0,0.05081,5e-06,1093,1641,104.048131,30.868853
5062,113,0,0.210844,1.9e-05,1093,1642,104.048221,30.868853
5063,113,0,0.370878,3.3e-05,1093,1643,104.048311,30.868853
5064,113,0,0.530913,4.8e-05,1093,1644,104.048401,30.868853
5065,113,0,0.690947,6.2e-05,1093,1645,104.048491,30.868853
5066,113,0,0.850981,7.6e-05,1093,1646,104.048581,30.868853
5067,113,0,0.031292,3e-06,1093,1647,104.04867,30.868853
5068,108,0,0.12383,1.1e-05,879,1579,104.042562,30.888077
5069,108,0,0.071706,6e-06,879,1580,104.042652,30.888077
5070,108,0,0.019581,2e-06,879,1581,104.042741,30.888077
5071,108,0,0.507329,4.6e-05,880,1579,104.042562,30.887987
5072,108,1,1.070346,9.6e-05,880,1580,104.042652,30.887987
5073,108,1,1.018222,9.1e-05,880,1581,104.042741,30.887987
5074,108,0,0.966097,8.7e-05,880,1582,104.042831,30.887987
5075,108,0,0.141181,1.3e-05,880,1583,104.042921,30.887987
5076,108,0,0.520122,4.7e-05,881,1579,104.042562,30.887897
5077,108,1,1.52004,0.000137,881,1580,104.042652,30.887897
5078,108,2,2.016862,0.000181,881,1581,104.042741,30.887897
5079,108,1,1.34554,0.000121,881,1582,104.042831,30.887897
5080,108,0,0.372712,3.3e-05,881,1583,104.042921,30.887897
5081,108,0,0.457589,4.1e-05,882,1578,104.042472,30.887807
5082,108,0,0.970643,8.7e-05,882,1579,104.042562,30.887807
5083,108,1,1.728333,0.000155,882,1580,104.042652,30.887807
5084,108,2,2.549898,0.000229,882,1581,104.042741,30.887807
5085,108,1,1.577071,0.000142,882,1582,104.042831,30.887807
5086,108,0,0.604243,5.4e-05,882,1583,104.042921,30.887807
5087,108,0,0.516413,4.6e-05,883,1578,104.042472,30.887718
5088,108,1,1.460394,0.000131,883,1579,104.042562,30.887718
5089,108,2,2.371321,0.000213,883,1580,104.042652,30.887718
5090,108,2,2.781429,0.00025,883,1581,104.042741,30.887718
5091,108,1,1.808602,0.000162,883,1582,104.042831,30.887718
5092,108,0,0.835774,7.5e-05,883,1583,104.042921,30.887718
5093,108,0,0.186415,1.7e-05,884,1578,104.042472,30.887628
5094,108,1,1.130396,0.000102,884,1579,104.042562,30.887628
5095,108,2,2.074377,0.000186,884,1580,104.042652,30.887628
5096,108,2,3.01296,0.000271,884,1581,104.042741,30.887628
5097,108,2,2.040133,0.000183,884,1582,104.042831,30.887628
5098,108,1,1.067305,9.6e-05,884,1583,104.042921,30.887628
5099,108,0,0.094478,8e-06,884,1584,104.043011,30.887628
5100,108,0,0.800398,7.2e-05,885,1579,104.042562,30.887538
5101,108,1,1.744379,0.000157,885,1580,104.042652,30.887538
5102,108,2,2.688361,0.000241,885,1581,104.042741,30.887538
5103,108,2,2.271664,0.000204,885,1582,104.042831,30.887538
5104,108,1,1.298837,0.000117,885,1583,104.042921,30.887538
5105,108,0,0.326009,2.9e-05,885,1584,104.043011,30.887538
5106,108,0,0.470399,4.2e-05,886,1579,104.042562,30.887448
5107,108,1,1.414381,0.000127,886,1580,104.042652,30.887448
5108,108,2,2.358362,0.000212,886,1581,104.042741,30.887448
5109,108,2,2.503195,0.000225,886,1582,104.042831,30.887448
5110,108,1,1.530368,0.000137,886,1583,104.042921,30.887448
5111,108,0,0.55754,5e-05,886,1584,104.043011,30.887448
5112,108,0,0.140401,1.3e-05,887,1579,104.042562,30.887358
5113,108,1,1.084382,9.7e-05,887,1580,104.042652,30.887358
5114,108,2,2.028364,0.000182,887,1581,104.042741,30.887358
5115,108,2,2.269436,0.000204,887,1582,104.042831,30.887358
5116,108,1,1.761899,0.000158,887,1583,104.042921,30.887358
5117,108,0,0.789071,7.1e-05,887,1584,104.043011,30.887358
5118,108,0,0.754384,6.8e-05,888,1580,104.042652,30.887268
5119,108,1,1.45617,0.000131,888,1581,104.042741,30.887268
5120,108,1,1.284314,0.000115,888,1582,104.042831,30.887268
5121,108,1,1.112458,0.0001,888,1583,104.042921,30.887268
5122,108,0,0.940603,8.4e-05,888,1584,104.043011,30.887268
5123,108,0,0.047775,4e-06,888,1585,104.043101,30.887268
5124,108,0,0.424385,3.8e-05,889,1580,104.042652,30.887179
5125,108,0,0.471047,4.2e-05,889,1581,104.042741,30.887179
5126,108,0,0.299192,2.7e-05,889,1582,104.042831,30.887179
5127,108,0,0.127336,1.1e-05,889,1583,104.042921,30.887179
5128,10,0,0.567493,5.1e-05,1347,2909,104.162038,30.846036
5129,10,0,0.630836,5.7e-05,1347,2910,104.162128,30.846036
5130,10,0,0.569392,5.1e-05,1347,2911,104.162217,30.846036
5131,10,0,0.507949,4.6e-05,1347,2912,104.162307,30.846036
5132,10,0,0.446505,4e-05,1347,2913,104.162397,30.846036
5133,10,0,0.385062,3.5e-05,1347,2914,104.162487,30.846036
5134,10,0,0.323618,2.9e-05,1347,2915,104.162577,30.846036
5135,10,0,0.63505,5.7e-05,1348,2910,104.162128,30.845946
5136,10,1,1.463059,0.000131,1348,2911,104.162217,30.845946
5137,10,1,1.506059,0.000135,1348,2912,104.162307,30.845946
5138,10,1,1.444616,0.00013,1348,2913,104.162397,30.845946
5139,10,0,0.619667,5.6e-05,1348,2914,104.162487,30.845946
5140,10,0,0.55526,5e-05,1349,2910,104.162128,30.845856
5141,10,1,1.337758,0.00012,1349,2911,104.162217,30.845856
5142,10,1,1.381112,0.000124,1349,2912,104.162307,30.845856
5143,10,1,1.424466,0.000128,1349,2913,104.162397,30.845856
5144,10,0,0.659509,5.9e-05,1349,2914,104.162487,30.845856
5145,10,0,0.25199,2.3e-05,1350,2909,104.162038,30.845766
5146,10,0,0.295344,2.7e-05,1350,2910,104.162128,30.845766
5147,10,0,0.338698,3e-05,1350,2911,104.162217,30.845766
5148,10,0,0.382052,3.4e-05,1350,2912,104.162307,30.845766
5149,10,0,0.425407,3.8e-05,1350,2913,104.162397,30.845766
5150,10,0,0.468761,4.2e-05,1350,2914,104.162487,30.845766
5151,10,0,0.377968,3.4e-05,1350,2915,104.162577,30.845766
