row_id,polygon_id,ring_id,distance_px,distance_map,raster_row,raster_col,x,y,original_polygon_id
5051,903,0,0.729692,6.6e-05,367,1502,104.035645,30.932723,1245
5052,903,0,0.729692,6.6e-05,367,1503,104.035735,30.932723,1245
5053,903,0,0.729692,6.6e-05,367,1504,104.035824,30.932723,1245
5054,903,0,0.338264,3e-05,367,1505,104.035914,30.932723,1245
5055,903,0,0.21079,1.9e-05,368,1500,104.035465,30.932633,1245
5056,903,1,1.21079,0.000109,368,1501,104.035555,30.932633,1245
5057,903,1,1.259635,0.000113,368,1502,104.035645,30.932633,1245
5058,903,1,1.313338,0.000118,368,1503,104.035735,30.932633,1245
5059,903,1,1.302279,0.000117,368,1504,104.035824,30.932633,1245
5060,903,0,0.413608,3.7e-05,368,1505,104.035914,30.932633,1245
5061,903,0,0.108742,1e-05,369,1500,104.035465,30.932544,1245
5062,903,0,0.222187,2e-05,369,1501,104.035555,30.932544,1245
5063,903,0,0.281673,2.5e-05,369,1502,104.035645,30.932544,1245
5064,903,0,0.313338,2.8e-05,369,1503,104.035735,30.932544,1245
5065,903,0,0.305224,2.7e-05,369,1504,104.035824,30.932544,1245
5066,903,0,0.16428,1.5e-05,369,1505,104.035914,30.932544,1245
5067,320,0,0.107699,1e-05,68,1528,104.03798,30.959583,320
5068,320,0,0.48471,4.4e-05,68,1529,104.03807,30.959583,320
5069,320,0,0.45386,4.1e-05,68,1530,104.03816,30.959583,320
5070,320,0,0.810153,7.3e-05,69,1528,104.03798,30.959493,320
5071,320,1,1.148165,0.000103,69,1529,104.03807,30.959493,320
5072,320,0,0.173604,1.6e-05,69,1530,104.03816,30.959493,320
5073,320,0,0.339122,3e-05,70,1527,104.037891,30.959403,320
5074,320,1,1.234245,0.000111,70,1528,104.03798,30.959403,320
5075,320,0,0.808518,7.3e-05,70,1529,104.03807,30.959403,320
5076,320,0,0.786335,7.1e-05,71,1527,104.037891,30.959313,320
5077,320,1,1.424151,0.000128,71,1528,104.03798,30.959313,320
5078,320,0,0.509782,4.6e-05,71,1529,104.03807,30.959313,320
5079,320,0,0.957202,8.6e-05,72,1527,104.037891,30.959224,320
5080,320,1,1.18084,0.000106,72,1528,104.03798,30.959224,320
5081,320,0,0.193452,1.7e-05,72,1529,104.03807,30.959224,320
5082,320,0,0.304486,2.7e-05,73,1527,104.037891,30.959134,320
5083,320,0,0.682909,6.1e-05,73,1528,104.03798,30.959134,320
5084,466,0,0.360218,3.2e-05,1399,2488,104.124219,30.840017,466
5085,466,0,0.148635,1.3e-05,1399,2489,104.124308,30.840017,466
5086,466,0,0.255254,2.3e-05,1400,2486,104.124039,30.839927,466
5087,466,0,0.832615,7.5e-05,1400,2487,104.124129,30.839927,466
5088,466,1,1.312783,0.000118,1400,2488,104.124219,30.839927,466
5089,466,0,0.649197,5.8e-05,1400,2489,104.124308,30.839927,466
5090,466,0,0.166473,1.5e-05,1401,2484,104.123859,30.839837,466
5091,466,0,0.594559,5.3e-05,1401,2485,104.123949,30.839837,466
5092,466,1,1.090072,9.8e-05,1401,2486,104.124039,30.839837,466
5093,466,1,1.424639,0.000128,1401,2487,104.124129,30.839837,466
5094,466,0,0.944876,8.5e-05,1401,2488,104.124219,30.839837,466
5095,466,0,0.504118,4.5e-05,1401,2489,104.124308,30.839837,466
5096,466,0,0.116478,1e-05,1401,2490,104.124398,30.839837,466
5097,466,0,0.121733,1.1e-05,1402,2482,104.12368,30.839748,466
5098,466,0,0.727452,6.5e-05,1402,2483,104.123769,30.839748,466
5099,466,1,1.055177,9.5e-05,1402,2484,104.123859,30.839748,466
5100,466,1,1.478007,0.000133,1402,2485,104.123949,30.839748,466
5101,466,1,1.068854,9.6e-05,1402,2486,104.124039,30.839748,466
5102,466,0,0.536681,4.8e-05,1402,2487,104.124129,30.839748,466
5103,466,0,0.082998,7e-06,1402,2488,104.124219,30.839748,466
5104,466,0,0.582436,5.2e-05,1403,2484,104.123859,30.839658,466
5105,466,0,0.58358,5.2e-05,1403,2485,104.123949,30.839658,466
5106,466,0,0.136366,1.2e-05,1403,2486,104.124039,30.839658,466
5107,440,0,0.823435,7.4e-05,365,1501,104.035555,30.932903,440
5108,440,0,0.843561,7.6e-05,365,1502,104.035645,30.932903,440
5109,440,0,0.823957,7.4e-05,365,1503,104.035735,30.932903,440
5110,440,0,0.818046,7.3e-05,365,1504,104.035824,30.932903,440
5111,440,0,0.108233,1e-05,365,1505,104.035914,30.932903,440
5112,440,0,0.031789,3e-06,366,1500,104.035465,30.932813,440
5113,440,0,0.270308,2.4e-05,366,1501,104.035555,30.932813,440
5114,440,0,0.270308,2.4e-05,366,1502,104.035645,30.932813,440
5115,440,0,0.270308,2.4e-05,366,1503,104.035735,30.932813,440
5116,440,0,0.270308,2.4e-05,366,1504,104.035824,30.932813,440
5117,440,0,0.218929,2e-05,366,1505,104.035914,30.932813,440
5118,324,0,0.344097,3.1e-05,160,1307,104.018128,30.951318,324
5119,324,0,0.31633,2.8e-05,160,1308,104.018217,30.951318,324
5120,324,0,0.357368,3.2e-05,160,1309,104.018307,30.951318,324
5121,324,0,0.357368,3.2e-05,160,1310,104.018397,30.951318,324
5122,324,0,0.417036,3.7e-05,160,1311,104.018487,30.951318,324
5123,324,0,0.417036,3.7e-05,160,1312,104.018577,30.951318,324
5124,324,0,0.090393,8e-06,160,1313,104.018667,30.951318,324
5125,324,0,0.633168,5.7e-05,161,1307,104.018128,30.951229,324
5126,324,1,1.315944,0.000118,161,1308,104.018217,30.951229,324
5127,324,1,1.337775,0.00012,161,1309,104.018307,30.951229,324
5128,324,1,1.357368,0.000122,161,1310,104.018397,30.951229,324
5129,324,1,1.417036,0.000127,161,1311,104.018487,30.951229,324
5130,324,0,0.980304,8.8e-05,161,1312,104.018577,30.951229,324
5131,324,0,0.030726,3e-06,161,1313,104.018667,30.951229,324
5132,324,0,0.768485,6.9e-05,162,1307,104.018128,30.951139,324
5133,324,1,1.154332,0.000104,162,1308,104.018217,30.951139,324
5134,324,1,1.374547,0.000123,162,1309,104.018307,30.951139,324
5135,324,1,1.513058,0.000136,162,1310,104.018397,30.951139,324
5136,324,1,1.736802,0.000156,162,1311,104.018487,30.951139,324
5137,324,0,0.910153,8.2e-05,162,1312,104.018577,30.951139,324
5138,324,0,0.198553,1.8e-05,163,1308,104.018217,30.951049,324
5139,324,0,0.376494,3.4e-05,163,1309,104.018307,30.951049,324
5140,324,0,0.519175,4.7e-05,163,1310,104.018397,30.951049,324
5141,324,0,0.756221,6.8e-05,163,1311,104.018487,30.951049,324
5142,324,0,0.881594,7.9e-05,163,1312,104.018577,30.951049,324
5143,324,0,0.058008,5e-06,164,1312,104.018577,30.950959,324
5144,915,0,0.174305,1.6e-05,411,1727,104.055857,30.928771,1257
5145,915,0,0.508714,4.6e-05,412,1727,104.055857,30.928681,1257
5146,915,0,0.756067,6.8e-05,413,1727,104.055857,30.928591,1257
5147,915,0,0.05894,5e-06,414,1726,104.055767,30.928501,1257
5148,915,0,0.403016,3.6e-05,414,1727,104.055857,30.928501,1257
5149,858,0,0.23574,2.1e-05,156,1342,104.021272,30.951678,1200
5150,858,0,0.807369,7.3e-05,157,1342,104.021272,30.951588,1200
5151,858,0,0.941898,8.5e-05,157,1343,104.021362,30.951588,1200
5152,858,0,0.698277,6.3e-05,157,1344,104.021451,30.951588,1200
5153,858,0,0.367926,3.3e-05,157,1345,104.021541,30.951588,1200
5154,858,0,0.074984,7e-06,157,1346,104.021631,30.951588,1200
5155,858,0,0.251034,2.3e-05,158,1341,104.021182,30.951498,1200
5156,858,1,1.194496,0.000107,158,1342,104.021272,30.951498,1200
5157,858,1,1.908282,0.000171,158,1343,104.021362,30.951498,1200
5158,858,1,1.642135,0.000148,158,1344,104.021451,30.951498,1200
5159,858,1,1.318204,0.000118,158,1345,104.021541,30.951498,1200
5160,858,1,1.01793,9.1e-05,158,1346,104.021631,30.951498,1200
5161,858,0,0.761149,6.8e-05,158,1347,104.021721,30.951498,1200
5162,858,0,0.224349,2e-05,158,1348,104.021811,30.951498,1200
5163,858,0,0.564689,5.1e-05,159,1341,104.021182,30.951408,1200
5164,858,1,1.506963,0.000135,159,1342,104.021272,30.951408,1200
5165,858,2,2.416253,0.000217,159,1343,104.021362,30.951408,1200
5166,858,2,2.585993,0.000232,159,1344,104.021451,30.951408,1200
5167,858,2,2.244923,0.000202,159,1345,104.021541,30.951408,1200
5168,858,1,1.794715,0.000161,159,1346,104.021631,30.951408,1200
5169,858,0,0.890794,8e-05,159,1347,104.021721,30.951408,1200
5170,858,0,0.929563,8.4e-05,160,1341,104.021182,30.951318,1200
5171,858,1,1.367426,0.000123,160,1342,104.021272,30.951318,1200
5172,858,1,1.619574,0.000145,160,1343,104.021362,30.951318,1200
5173,858,1,1.870009,0.000168,160,1344,104.021451,30.951318,1200
5174,858,2,2.029873,0.000182,160,1345,104.021541,30.951318,1200
5175,858,1,1.481502,0.000133,160,1346,104.021631,30.951318,1200
5176,858,0,0.547554,4.9e-05,160,1347,104.021721,30.951318,1200
5177,858,0,0.07032,6e-06,161,1341,104.021182,30.951229,1200
5178,858,0,0.369967,3.3e-05,161,1342,104.021272,30.951229,1200
5179,858,0,0.671318,6e-05,161,1343,104.021362,30.951229,1200
5180,858,0,0.948219,8.5e-05,161,1344,104.021451,30.951229,1200
5181,858,1,1.030407,9.3e-05,161,1345,104.021541,30.951229,1200
5182,858,1,1.105855,9.9e-05,161,1346,104.021631,30.951229,1200
5183,858,0,0.228747,2.1e-05,161,1347,104.021721,30.951229,1200
5184,858,0,0.055648,5e-06,162,1345,104.021541,30.951139,1200
5185,858,0,0.540108,4.9e-05,162,1346,104.021631,30.951139,1200
5186,344,0,0.260611,2.3e-05,158,1349,104.021901,30.951498,344
5187,344,0,0.068572,6e-06,159,1348,104.021811,30.951408,344
5188,344,0,0.984476,8.8e-05,159,1349,104.021901,30.951408,344
5189,344,0,0.906637,8.1e-05,159,1350,104.02199,30.951408,344
5190,344,0,0.65266,5.9e-05,159,1351,104.02208,30.951408,344
5191,344,0,0.036194,3e-06,159,1352,104.02217,30.951408,344
5192,344,0,0.385005,3.5e-05,160,1348,104.021811,30.951318,344
5193,344,1,1.311033,0.000118,160,1349,104.021901,30.951318,344
5194,344,1,1.589448,0.000143,160,1350,104.02199,30.951318,344
5195,344,0,0.640764,5.8e-05,160,1351,104.02208,30.951318,344
5196,344,0,0.725733,6.5e-05,161,1348,104.021811,30.951229,344
5197,344,1,1.639083,0.000147,161,1349,104.021901,30.951229,344
5198,344,1,1.216678,0.000109,161,1350,104.02199,30.951229,344
5199,344,0,0.291633,2.6e-05,161,1351,104.02208,30.951229,344
5200,344,0,0.172588,1.6e-05,162,1347,104.021721,30.951139,344
5201,344,1,1.053535,9.5e-05,162,1348,104.021811,30.951139,344
5202,344,1,1.395398,0.000125,162,1349,104.021901,30.951139,344
5203,344,0,0.881518,7.9e-05,162,1350,104.02199,30.951139,344
5204,344,0,0.137267,1.2e-05,163,1348,104.021811,30.951049,344
5205,344,0,0.429959,3.9e-05,163,1349,104.021901,30.951049,344
5206,344,0,0.565291,5.1e-05,163,1350,104.02199,30.951049,344
5207,443,0,0.557524,5e-05,2929,3880,104.249264,30.702575,443
5208,443,0,0.252418,2.3e-05,2929,3881,104.249354,30.702575,443
5209,443,0,0.031066,3e-06,2930,3879,104.249174,30.702485,443
5210,443,0,0.972808,8.7e-05,2930,3880,104.249264,30.702485,443
5211,443,0,0.707668,6.4e-05,2930,3881,104.249354,30.702485,443
5212,443,0,0.412502,3.7e-05,2931,3879,104.249174,30.702395,443
5213,443,1,1.136694,0.000102,2931,3880,104.249264,30.702395,443
5214,443,0,0.314632,2.8e-05,2931,3881,104.249354,30.702395,443
5215,443,0,0.803756,7.2e-05,2932,3879,104.249174,30.702305,443
5216,443,0,0.499156,4.5e-05,2932,3880,104.249264,30.702305,443
5217,443,0,0.171301,1.5e-05,2933,3878,104.249084,30.702216,443
5218,443,0,0.527407,4.7e-05,2933,3879,104.249174,30.702216,443
5219,443,0,0.569058,5.1e-05,2934,3878,104.249084,30.702126,443
5220,296,0,0.530888,4.8e-05,167,1399,104.026392,30.95069,296
5221,296,0,0.21459,1.9e-05,167,1400,104.026482,30.95069,296
5222,296,0,0.005033,0.0,168,1398,104.026302,30.9506,296
5223,296,0,0.955028,8.6e-05,168,1399,104.026392,30.9506,296
5224,296,1,1.155243,0.000104,168,1400,104.026482,30.9506,296
5225,296,0,0.405303,3.6e-05,168,1401,104.026572,30.9506,296
5226,296,0,0.461865,4.1e-05,169,1398,104.026302,30.95051,296
5227,296,1,1.346194,0.000121,169,1399,104.026392,30.95051,296
5228,296,0,0.914362,8.2e-05,169,1400,104.026482,30.95051,296
5229,296,0,0.022284,2e-06,169,1401,104.026572,30.95051,296
5230,296,0,0.00874,1e-06,170,1397,104.026212,30.95042,296
5231,296,0,0.902262,8.1e-05,170,1398,104.026302,30.95042,296
5232,296,1,1.46249,0.000131,170,1399,104.026392,30.95042,296
5233,296,0,0.523139,4.7e-05,170,1400,104.026482,30.95042,296
5234,296,0,0.414412,3.7e-05,171,1397,104.026212,30.95033,296
5235,296,0,0.776734,7e-05,171,1398,104.026302,30.95033,296
5236,296,1,1.019447,9.2e-05,171,1399,104.026392,30.95033,296
5237,296,0,0.21469,1.9e-05,171,1400,104.026482,30.95033,296
5238,296,0,0.053419,5e-06,172,1399,104.026392,30.95024,296
5239,279,0,0.312435,2.8e-05,180,1367,104.023518,30.949522,279
5240,279,0,0.16505,1.5e-05,180,1368,104.023607,30.949522,279
5241,279,0,0.618503,5.6e-05,181,1367,104.023518,30.949432,279
5242,279,1,1.09347,9.8e-05,181,1368,104.023607,30.949432,279
5243,279,0,0.745347,6.7e-05,181,1369,104.023697,30.949432,279
5244,279,0,0.900816,8.1e-05,182,1367,104.023518,30.949342,279
5245,279,1,1.382714,0.000124,182,1368,104.023607,30.949342,279
5246,279,0,0.409297,3.7e-05,182,1369,104.023697,30.949342,279
5247,279,0,0.30138,2.7e-05,183,1366,104.023428,30.949252,279
5248,279,1,1.190452,0.000107,183,1367,104.023518,30.949252,279
5249,279,1,1.051884,9.4e-05,183,1368,104.023607,30.949252,279
5250,279,0,0.122253,1.1e-05,183,1369,104.023697,30.949252,279
5251,279,0,0.339825,3.1e-05,184,1366,104.023428,30.949162,279
5252,279,0,0.563932,5.1e-05,184,1367,104.023518,30.949162,279
5253,279,0,0.78057,7e-05,184,1368,104.023607,30.949162,279
5254,919,0,0.00783,1e-06,2214,3294,104.196623,30.766804,1261
5255,919,0,0.264254,2.4e-05,2215,3292,104.196443,30.766715,1261
5256,919,0,0.712043,6.4e-05,2215,3293,104.196533,30.766715,1261
5257,919,0,0.97,8.7e-05,2215,3294,104.196623,30.766715,1261
5258,919,0,0.102975,9e-06,2215,3295,104.196713,30.766715,1261
5259,919,0,0.338378,3e-05,2216,3292,104.196443,30.766625,1261
5260,919,0,0.716419,6.4e-05,2216,3293,104.196533,30.766625,1261
5261,919,1,1.147063,0.000103,2216,3294,104.196623,30.766625,1261
5262,919,0,0.580518,5.2e-05,2216,3295,104.196713,30.766625,1261
5263,919,0,0.353526,3.2e-05,2217,3294,104.196623,30.766535,1261
5264,350,0,0.158357,1.4e-05,69,1536,104.038699,30.959493,350
5265,350,0,0.34992,3.1e-05,69,1537,104.038789,30.959493,350
5266,350,0,0.27078,2.4e-05,69,1538,104.038879,30.959493,350
5267,350,0,0.050904,5e-06,69,1539,104.038969,30.959493,350
5268,350,0,0.29347,2.6e-05,70,1536,104.038699,30.959403,350
5269,350,1,1.2843,0.000115,70,1537,104.038789,30.959403,350
5270,350,0,0.87479,7.9e-05,70,1538,104.038879,30.959403,350
5271,350,0,0.563801,5.1e-05,71,1536,104.038699,30.959313,350
5272,350,0,0.84095,7.6e-05,71,1537,104.038789,30.959313,350
5273,350,0,0.593806,5.3e-05,71,1538,104.038879,30.959313,350
5274,350,0,0.230304,2.1e-05,72,1538,104.038879,30.959224,350
5275,891,0,0.205347,1.8e-05,25,1631,104.047233,30.963446,1233
5276,464,0,0.284305,2.6e-05,179,1364,104.023248,30.949612,464
5277,464,0,0.033349,3e-06,179,1365,104.023338,30.949612,464
5278,464,0,0.364623,3.3e-05,180,1363,104.023158,30.949522,464
5279,464,1,1.268278,0.000114,180,1364,104.023248,30.949522,464
5280,464,0,0.985773,8.9e-05,180,1365,104.023338,30.949522,464
5281,464,0,0.6538,5.9e-05,180,1366,104.023428,30.949522,464
5282,464,0,0.667272,6e-05,181,1363,104.023158,30.949432,464
5283,464,1,1.611524,0.000145,181,1364,104.023248,30.949432,464
5284,464,1,1.264318,0.000114,181,1365,104.023338,30.949432,464
5285,464,0,0.304574,2.7e-05,181,1366,104.023428,30.949432,464
5286,464,0,0.053193,5e-06,182,1362,104.023068,30.949342,464
5287,464,0,0.983493,8.8e-05,182,1363,104.023158,30.949342,464
5288,464,1,1.665077,0.00015,182,1364,104.023248,30.949342,464
5289,464,1,1.003574,9e-05,182,1365,104.023338,30.949342,464
5290,464,0,0.076709,7e-06,182,1366,104.023428,30.949342,464
5291,464,0,0.100727,9e-06,183,1362,104.023068,30.949252,464
5292,464,0,0.389886,3.5e-05,183,1363,104.023158,30.949252,464
5293,464,0,0.692271,6.2e-05,183,1364,104.023248,30.949252,464
5294,464,0,0.577878,5.2e-05,183,1365,104.023338,30.949252,464
5295,849,0,0.334844,3e-05,121,1533,104.03843,30.954822,1191
5296,849,0,0.976421,8.8e-05,121,1534,104.038519,30.954822,1191
5297,849,0,0.905414,8.1e-05,121,1535,104.038609,30.954822,1191
5298,849,0,0.351304,3.2e-05,121,1536,104.038699,30.954822,1191
5299,849,0,0.680166,6.1e-05,122,1533,104.03843,30.954732,1191
5300,849,1,1.588887,0.000143,122,1534,104.038519,30.954732,1191
5301,849,0,0.966207,8.7e-05,122,1535,104.038609,30.954732,1191
5302,849,0,0.012977,1e-06,122,1536,104.038699,30.954732,1191
5303,849,0,0.109812,1e-05,123,1532,104.03834,30.954642,1191
5304,849,1,1.042909,9.4e-05,123,1533,104.03843,30.954642,1191
5305,849,1,1.579688,0.000142,123,1534,104.038519,30.954642,1191
5306,849,0,0.663964,6e-05,123,1535,104.038609,30.954642,1191
5307,849,0,0.151886,1.4e-05,124,1532,104.03834,30.954552,1191
5308,849,0,0.355281,3.2e-05,124,1533,104.03843,30.954552,1191
5309,849,0,0.615917,5.5e-05,124,1534,104.038519,30.954552,1191
5310,849,0,0.335349,3e-05,124,1535,104.038609,30.954552,1191
5311,376,0,0.432797,3.9e-05,2209,3296,104.196803,30.767254,376
5312,376,0,0.628914,5.6e-05,2209,3297,104.196892,30.767254,376
5313,376,0,0.898707,8.1e-05,2209,3298,104.196982,30.767254,376
5314,376,0,0.209042,1.9e-05,2209,3299,104.197072,30.767254,376
5315,376,0,0.452343,4.1e-05,2210,3297,104.196892,30.767164,376
5316,376,1,1.191183,0.000107,2210,3298,104.196982,30.767164,376
5317,376,0,0.807257,7.3e-05,2210,3299,104.197072,30.767164,376
5318,376,0,0.094916,9e-06,2210,3300,104.197162,30.767164,376
5319,376,0,0.54364,4.9e-05,2211,3298,104.196982,30.767074,376
5320,376,0,0.227412,2e-05,2211,3299,104.197072,30.767074,376
5321,868,0,0.535781,4.8e-05,439,1745,104.057474,30.926255,1210
5322,868,0,0.308825,2.8e-05,439,1746,104.057564,30.926255,1210
5323,868,0,0.27196,2.4e-05,440,1744,104.057384,30.926166,1210
5324,868,1,1.111171,0.0001,440,1745,104.057474,30.926166,1210
5325,868,0,0.589841,5.3e-05,440,1746,104.057564,30.926166,1210
5326,868,0,0.514123,4.6e-05,441,1744,104.057384,30.926076,1210
5327,868,0,0.974777,8.8e-05,441,1745,104.057474,30.926076,1210
5328,868,0,0.073751,7e-06,441,1746,104.057564,30.926076,1210
5329,868,0,0.07796,7e-06,442,1745,104.057474,30.925986,1210
5330,278,0,0.505316,4.5e-05,163,1305,104.017948,30.951049,278
5331,278,0,0.30052,2.7e-05,163,1306,104.018038,30.951049,278
5332,278,0,0.023489,2e-06,163,1307,104.018128,30.951049,278
5333,278,0,0.625078,5.6e-05,164,1305,104.017948,30.950959,278
5334,278,1,1.148203,0.000103,164,1306,104.018038,30.950959,278
5335,278,0,0.97375,8.7e-05,164,1307,104.018128,30.950959,278
5336,278,0,0.757226,6.8e-05,164,1308,104.018217,30.950959,278
5337,278,0,0.621558,5.6e-05,164,1309,104.018307,30.950959,278
5338,278,0,0.420476,3.8e-05,164,1310,104.018397,30.950959,278
5339,278,0,0.209772,1.9e-05,164,1311,104.018487,30.950959,278
5340,278,0,0.328971,3e-05,165,1306,104.018038,30.950869,278
5341,278,0,0.747068,6.7e-05,165,1307,104.018128,30.950869,278
5342,278,1,1.122102,0.000101,165,1308,104.018217,30.950869,278
5343,278,1,1.467488,0.000132,165,1309,104.018307,30.950869,278
5344,278,1,1.048826,9.4e-05,165,1310,104.018397,30.950869,278
5345,278,0,0.55105,5e-05,165,1311,104.018487,30.950869,278
5346,278,0,0.003092,0.0,165,1312,104.018577,30.950869,278
5347,278,0,0.170681,1.5e-05,166,1308,104.018217,30.950779,278
5348,278,0,0.55079,4.9e-05,166,1309,104.018307,30.950779,278
5349,278,0,0.184524,1.7e-05,166,1310,104.018397,30.950779,278
5350,478,0,0.092209,8e-06,2673,3415,104.207492,30.725572,478
5351,478,0,0.429743,3.9e-05,2674,3415,104.207492,30.725482,478
5352,478,0,0.171223,1.5e-05,2674,3416,104.207582,30.725482,478
5353,406,0,0.350063,3.1e-05,146,1476,104.033309,30.952576,406
5354,406,0,0.769922,6.9e-05,146,1477,104.033399,30.952576,406
5355,406,0,0.543742,4.9e-05,147,1475,104.033219,30.952486,406
5356,406,0,0.620099,5.6e-05,148,1474,104.033129,30.952396,406
5357,406,1,1.290978,0.000116,148,1475,104.033219,30.952396,406
5358,494,0,0.381303,3.4e-05,1606,1495,104.035016,30.821422,494
5359,494,0,0.166327,1.5e-05,1606,1496,104.035106,30.821422,494
5360,494,0,0.45456,4.1e-05,1606,1497,104.035196,30.821422,494
5361,494,0,0.567489,5.1e-05,1606,1498,104.035285,30.821422,494
5362,494,0,0.24051,2.2e-05,1606,1499,104.035375,30.821422,494
5363,494,0,0.236393,2.1e-05,1607,1495,104.035016,30.821332,494
5364,494,1,1.144106,0.000103,1607,1496,104.035106,30.821332,494
5365,494,1,1.31648,0.000118,1607,1497,104.035196,30.821332,494
5366,494,0,0.914916,8.2e-05,1607,1498,104.035285,30.821332,494
5367,494,0,0.453563,4.1e-05,1607,1499,104.035375,30.821332,494
5368,494,0,0.074207,7e-06,1607,1500,104.035465,30.821332,494
5369,494,0,0.448473,4e-05,1608,1496,104.035106,30.821242,494
5370,494,0,0.412742,3.7e-05,1608,1497,104.035196,30.821242,494
5371,494,0,0.027699,2e-06,1608,1498,104.035285,30.821242,494
5372,842,0,0.119378,1.1e-05,439,1742,104.057204,30.926255,1184
5373,842,0,0.61386,5.5e-05,440,1742,104.057204,30.926166,1184
5374,842,0,0.660093,5.9e-05,440,1743,104.057294,30.926166,1184
5375,842,0,0.114904,1e-05,441,1743,104.057294,30.926076,1184
5376,264,0,0.254257,2.3e-05,169,1403,104.026751,30.95051,264
5377,264,0,0.648234,5.8e-05,169,1404,104.026841,30.95051,264
5378,264,0,0.789927,7.1e-05,170,1403,104.026751,30.95042,264
5379,264,0,0.294063,2.6e-05,170,1404,104.026841,30.95042,264
5380,264,0,0.333556,3e-05,171,1402,104.026662,30.95033,264
5381,264,0,0.886378,8e-05,171,1403,104.026751,30.95033,264
5382,264,0,0.000792,0.0,171,1404,104.026841,30.95033,264
5383,264,0,0.085589,8e-06,172,1403,104.026751,30.95024,264
5384,357,0,0.238127,2.1e-05,164,1406,104.027021,30.950959,357
5385,357,0,0.336242,3e-05,164,1407,104.027111,30.950959,357
5386,357,0,0.760614,6.8e-05,165,1406,104.027021,30.950869,357
5387,357,0,0.183176,1.6e-05,165,1407,104.027111,30.950869,357
5388,357,0,0.470971,4.2e-05,166,1405,104.026931,30.950779,357
5389,357,0,0.765393,6.9e-05,166,1406,104.027021,30.950779,357
5390,357,0,0.242026,2.2e-05,167,1404,104.026841,30.95069,357
5391,357,0,0.980773,8.8e-05,167,1405,104.026931,30.95069,357
5392,357,0,0.48465,4.4e-05,167,1406,104.027021,30.95069,357
5393,357,0,0.102099,9e-06,168,1404,104.026841,30.9506,357
5394,357,0,0.439686,3.9e-05,168,1405,104.026931,30.9506,357
5395,357,0,0.276383,2.5e-05,168,1406,104.027021,30.9506,357
5396,418,0,0.06797,6e-06,2212,3297,104.196892,30.766984,418
5397,418,0,0.132836,1.2e-05,2212,3298,104.196982,30.766984,418
5398,418,0,0.077792,7e-06,2213,3297,104.196892,30.766894,418
5399,418,0,0.723969,6.5e-05,2213,3298,104.196982,30.766894,418
5400,418,0,0.04471,4e-06,2213,3299,104.197072,30.766894,418
5401,418,0,0.173814,1.6e-05,2214,3298,104.196982,30.766804,418
5402,435,0,0.10548,9e-06,2225,3316,104.198599,30.765816,435
5403,435,0,0.05408,5e-06,2226,3315,104.198509,30.765726,435
5404,435,0,0.732167,6.6e-05,2226,3316,104.198599,30.765726,435
5405,435,0,0.375443,3.4e-05,2226,3317,104.198689,30.765726,435
5406,435,0,0.258436,2.3e-05,2227,3316,104.198599,30.765637,435
5407,865,0,0.223233,2e-05,441,1726,104.055767,30.926076,1207
5408,865,0,0.320937,2.9e-05,441,1727,104.055857,30.926076,1207
5409,865,0,0.487119,4.4e-05,442,1726,104.055767,30.925986,1207
5410,865,0,0.86703,7.8e-05,442,1727,104.055857,30.925986,1207
5411,892,0,0.014052,1e-06,2214,3285,104.195814,30.766804,1234
5412,892,0,0.014052,1e-06,2214,3286,104.195904,30.766804,1234
5413,892,0,0.818006,7.3e-05,2215,3284,104.195725,30.766715,1234
5414,892,1,1.014052,9.1e-05,2215,3285,104.195814,30.766715,1234
5415,892,0,0.542906,4.9e-05,2215,3286,104.195904,30.766715,1234
5416,892,0,0.123297,1.1e-05,2216,3283,104.195635,30.766625,1234
5417,892,1,1.095459,9.8e-05,2216,3284,104.195725,30.766625,1234
5418,892,0,0.678936,6.1e-05,2216,3285,104.195814,30.766625,1234
5419,892,0,0.307362,2.8e-05,2217,3283,104.195635,30.766535,1234
5420,892,1,1.239858,0.000111,2217,3284,104.195725,30.766535,1234
5421,892,0,0.285995,2.6e-05,2217,3285,104.195814,30.766535,1234
5422,892,0,0.222323,2e-05,2218,3283,104.195635,30.766445,1234
5423,892,0,0.423765,3.8e-05,2218,3284,104.195725,30.766445,1234
5424,851,0,0.168122,1.5e-05,2217,3296,104.196803,30.766535,1193
5425,851,0,0.51955,4.7e-05,2217,3297,104.196892,30.766535,1193
5426,851,0,0.071804,6e-06,2218,3295,104.196713,30.766445,1193
5427,851,0,0.76732,6.9e-05,2218,3296,104.196803,30.766445,1193
5428,851,0,0.209631,1.9e-05,2218,3297,104.196892,30.766445,1193
5429,851,0,0.385042,3.5e-05,2219,3296,104.196803,30.766355,1193
5430,258,0,0.139639,1.3e-05,75,1584,104.043011,30.958954,258
5431,258,0,0.187375,1.7e-05,75,1585,104.043101,30.958954,258
5432,258,0,0.488582,4.4e-05,76,1584,104.043011,30.958864,258
5433,258,0,0.55018,4.9e-05,76,1585,104.043101,30.958864,258
5434,258,0,0.875173,7.9e-05,77,1584,104.043011,30.958774,258
5435,258,0,0.170127,1.5e-05,77,1585,104.043101,30.958774,258
5436,258,0,0.318487,2.9e-05,78,1583,104.042921,30.958685,258
5437,258,0,0.816914,7.3e-05,78,1584,104.043011,30.958685,258
5438,258,0,0.686105,6.2e-05,79,1583,104.042921,30.958595,258
